"AF3","F7","F3","FC5","T7","P7","O1","O2","P8","T8","FC6","F4","F8","AF4","eyeDetection"
4454.87,4103.4423194457,4239.6104216243,3496.53979347171,4328.59252167205,5142.97480221305,5010.96470842745,4713.50077384339,1638.87454031166,4247.00369373711,4254.58385958047,4320.41662099642,4284.81229924896,2447.84406593137,"'0'"
4285.64,4001.32300233278,4207.09743544061,5898.21804722659,4381.99785000656,6248.99889147717,7514.21825275712,4723.89456493793,5855.20535489802,4315.02797688736,4257.10321602282,4306.11748818251,3948.50758072051,15157.3744367111,"'0'"
4312.31,4008.40677054971,4287.33148566634,3825.16698477983,4339.2202756369,4578.89899125387,8101.92772866173,4651.01275974448,5770.01820451518,4297.77658008151,4278.98764715652,4325.11618781544,6357.70046601633,10994.0920023078,"'0'"
4312.31,4011.02211707533,4244.08949605122,4818.01779801819,4386.91573902445,5883.49592579434,3354.01940692643,4703.15363013406,3507.72796549072,4242.71371025994,4223.21916228371,4296.76514133534,3938.59126864997,5380.97270762933,"'0'"
4298.97,4004.63611410507,4296.38444917601,5847.90964107256,4391.88728648813,8094.57860046981,8846.72349401249,4720.86261774348,10019.9367170404,4312.25738656209,4260.80118513211,4325.88046745249,6649.83146294752,17394.7144770303,"'0'"
4294.36,4001.33142963355,4288.36971072975,3311.75401103719,4340.18864657328,9089.9995381922,9366.0945493306,4711.39737195035,7037.68431486285,4323.65859701997,4265.48417301379,4330.18518047242,2318.45914079803,5439.53930066943,"'0'"
4357.44,4005.00878196753,4238.24754678878,3674.08444129123,4333.89644058251,9694.86626847321,5213.82440267688,4714.9281444421,2509.50705386178,4244.1799290545,4245.89755553359,4318.38048794072,6249.34916535329,8976.18185716832,"'0'"
4271.79,3992.20329021053,4286.08829939848,2668.53044381701,4336.02990452099,5451.13226205006,13923.2151674194,4711.60484898287,2229.91129138582,4237.34710814531,4220.66126985432,4308.72692805836,5008.44919217736,11167.2809319081,"'0'"
4292.31,4003.50067260481,4310.10162852871,11909.8335323994,4394.46453500223,6133.03967938034,4268.02247755875,4718.16091369712,6569.47741121834,4314.79311189381,4262.44960587574,4326.59287972816,5273.63127554437,4581.9286587514,"'0'"
4434.36,4089.24090421894,4258.96474766816,12954.311537334,4380.2430011007,5670.48651894732,10703.4364957755,4724.96682603032,3289.81168730023,4253.03380120823,4239.26359421538,4319.9107552436,5542.18722611445,12658.3505575146,"'0'"
4281.03,3996.47132611776,4279.3510634662,3884.18496110363,4338.56074914908,8409.93461851815,13240.9876172161,4710.97885785539,1780.4572689423,4239.59869766818,4219.03581215639,4306.1602560008,4445.09914207097,5410.4792217996,"'0'"
4292.31,3999.70669043587,4333.76149594846,9668.64236079012,4407.51475676679,6135.21263054868,10381.0015368193,4717.73461293759,3266.20908873553,4236.40138450128,4216.60465279753,4313.22166935568,5861.97147081608,1837.88610024895,"'0'"
4329.74,4019.55068357316,4304.65200044989,3172.79723480245,4340.31527179561,6488.54375919426,7917.53116388119,4713.14545274041,9149.53816461578,4328.2565151173,4285.74328840543,4353.5578785875,3801.03379311053,11309.4230801261,"'0'"
4324.62,4017.65689292674,4286.19749657216,4016.59901687514,4337.98718201982,6661.7924415582,3559.06626724902,4686.77523118837,4388.39044429557,4336.07845893921,4276.90016056999,4334.41569735666,4912.88581271157,3019.53240355004,"'0'"
4306.67,4011.16389255545,4204.39570807839,4638.25635678372,4387.05506127718,4954.0852957827,2414.46433915955,4704.26948250505,5820.44507849379,4327.3003950076,4268.965504776,4305.35431768633,1670.51557122356,16002.8221624693,"'0'"
4290.26,4001.4564993586,4216.65027093726,8783.51779511454,4382.37888630135,6741.50293032115,5162.17456342822,4723.48588761643,2195.8262544542,4231.35291566541,4205.49220212216,4284.46530540906,5204.14285335237,12932.0673760791,"'0'"
4298.97,4000.90667014573,4313.46338507937,11949.0167919431,4400.31546050711,3503.65747248224,5386.98204607944,4641.32797251702,1419.6842993619,4209.78522182342,4189.02547519316,4285.34094651907,7576.27525100833,3813.77854670285,"'1'"
4286.67,3998.52942542187,4321.62727452423,3763.37440417169,4337.55712366049,6686.25718171344,5218.24923268762,4711.38944214842,6375.02236835805,4327.17522349373,4263.71689926748,4333.06555145333,3630.2197030549,2583.38541278032,"'0'"
4295.9,4002.08375023877,4301.58620285864,11474.5066867329,4392.51673926756,9741.0270800248,4877.38575432267,4722.53608831363,5322.78727716769,4312.90047789333,4260.78286221495,4326.33392634298,2487.65795072169,4566.84890852834,"'0'"
4278.46,3991.64678771211,4300.89402958871,8941.80285445616,4384.71342948286,7709.82488495595,2478.49462342038,4697.1345854932,4701.38195747772,4316.89500004466,4266.2074647034,4324.1349257319,4382.27361049645,2145.08477852772,"'1'"
4208.21,4012.84123571976,4222.87717127938,17017.6337198621,4387.49064678392,7156.9993739792,4765.3199508034,4718.80326500696,6104.61068318257,4305.90050523092,4233.91588681309,4290.61217402202,2713.77560641317,7621.10961724757,"'0'"
4313.85,4014.62158410186,4129.78872076781,9303.81919323654,4387.77054220616,3074.08698124588,14124.3421790231,4626.03526374594,4615.60707614948,4284.16920027053,4248.44927617313,4295.83151418392,4329.01612924213,8752.10966315036,"'0'"
4291.28,4002.86363505838,4264.93126205858,3805.9213911447,4338.46135628613,8983.70269064838,3781.53999848743,4683.49633100428,5038.26094734695,4335.3220814596,4263.78738951816,4314.66230673678,2994.51262920622,9870.58968840152,"'0'"
4271.28,3990.00338506736,4337.40082601083,7323.96313668717,4407.31160160709,7510.84486191537,7178.7300818783,4716.99451913818,6920.3527863685,4307.3488115252,4266.15307703594,4324.77966244352,4845.24985997992,6417.50709225053,"'1'"
4282.56,3996.84025239228,4259.5253694568,11403.4416045412,4382.36197360469,5685.30467304881,2224.54740459138,4696.52311261224,4638.96894384521,4319.92501053543,4265.21490803958,4311.02705763538,4905.85884387557,5416.48166630937,"'1'"
4381.03,4055.28627614836,4179.15752141868,13474.0698148291,4395.09553234106,8287.9547484521,3646.601719913,4699.51405603454,2317.37070993082,4240.94365276858,4238.65295797954,4305.93146189087,3500.44652565737,3108.63958947639,"'0'"
4301.54,4007.2750157641,4279.73518273776,7987.76594341347,4389.21968402095,5884.26525366819,3530.57231429701,4697.53152329131,4495.8991296618,4322.70470784885,4268.81779828981,4320.51455526985,4020.40647405622,8520.93816059846,"'0'"
4293.33,4003.73715374592,4217.22022753198,2821.71948197043,4336.82032348784,3554.98580973319,6128.04361828656,4635.91769590258,3711.42126611776,4209.41144607416,4187.93934515655,4278.71013113972,3386.23849937777,3163.23244500944,"'0'"
4300,4004.96905728562,4291.6209225407,2804.70454654131,4340.65305308167,3252.22628581801,13008.5696966941,4654.11444746725,3577.55729505725,4214.00255379189,4193.94515031458,4289.98167410958,4460.21306944969,7295.36754927368,"'0'"
4280,3992.62955997087,4307.15894405947,3456.17165128017,4336.26320167403,4241.48492116171,7460.7825467524,4647.09519266149,6338.61371171312,4291.48750143286,4269.4200103095,4321.87959616274,5483.10496249978,2201.46344875493,"'0'"
4327.69,4023.83969919109,4213.33339618249,7683.62267030611,4396.79294831183,9351.29729332568,8305.928003233,4724.88116177053,5122.71968004888,4313.30087078025,4271.99388607495,4315.33971853725,4519.80410357625,5438.78858763024,"'0'"
4277.95,3993.71228304677,4300.33851915046,8150.27290721827,4388.73252426939,4202.82887242954,11716.8163559649,4640.80256654333,5933.47708244753,4278.05979245641,4242.5436085651,4307.12536325116,5214.70018168463,5536.05903838543,"'0'"
4284.62,3993.08633185463,4283.41321712372,5486.93744640123,4384.10805909611,3800.32794379033,7595.20544561696,4640.9513784648,3812.46271788903,4209.43710716357,4180.5326720903,4280.39160701119,4614.93967828706,4435.35615650122,"'1'"
4289.74,4000.07324947207,4269.75420136723,8471.92352360404,4384.58477045883,5141.57117635874,4099.3585390408,4709.11853153796,4099.05126115527,4231.11933053719,4211.15748299407,4292.22859808351,3904.69642090024,12907.0614925095,"'0'"
4287.69,4001.27589978733,4343.33956524733,4531.70138597968,4415.09650025362,3117.67252766251,11617.2929493464,4641.66932325216,6973.76215529704,4288.80807314345,4266.45830643238,4314.36314827562,4508.36069524048,9846.02521265974,"'0'"
4321.03,4018.33340511052,4310.97143970804,4521.74528454852,4396.96443576288,4675.37201206126,3738.45678203771,4650.59444789299,3327.15409102553,4224.51264179501,4210.73555904083,4305.00387520421,3605.26567082053,4045.22666707635,"'0'"
4247.69,4002.1337546344,4278.35855650437,3836.2657760046,4337.62365069854,4549.07622163255,8418.81378275147,4631.59018016712,2560.12220340704,4208.73893074672,4180.93404276378,4283.38127872462,7917.94571996303,12383.3329593215,"'1'"
4295.38,4001.4818188965,4268.55375554731,9555.13675056252,4384.04648100295,8717.17430400874,3573.46564873616,4697.09400664654,1747.95319320002,4244.29173940156,4218.18274704275,4300.72843980244,3373.65797707641,6407.14717989793,"'1'"
4306.15,4010.44061338423,4318.58988878752,3092.7291762477,4338.56186767114,6334.45223220899,2956.46855798076,4690.13316251535,3756.24477519854,4247.23128942893,4217.95100835326,4311.67337835435,4849.74658452409,7397.90867406846,"'0'"
4321.03,4019.05646076669,4260.64227930299,11413.7004135249,4385.04509436146,9107.45216296958,6264.74574127945,4721.26112067495,3227.89241289826,4237.7132190259,4218.69825712998,4300.34845754448,5291.73574597493,6217.56472878341,"'0'"
4294.36,4005.4194981215,4189.19646453468,3125.7300547726,4337.88917680334,7182.21961406428,9130.06703709323,4714.27289498455,6986.00097689716,4320.5773646919,4257.44157670886,4309.27731413793,4552.59676033199,3723.02100878367,"'0'"
4296.92,4005.50085369076,4223.10124917493,6644.48266834176,4386.04410102523,6031.99324946084,4006.35028882686,4706.55266510892,5151.67939459521,4325.70800359486,4262.72924347655,4304.47789299639,3879.04556913985,5154.60817947881,"'0'"
4302.05,4010.27588856178,4334.74306985453,8221.55024208581,4411.81041143859,6255.08138898607,5171.81498546738,4715.57234304958,3268.15841624783,4234.66644138337,4215.14242086577,4316.94748587525,3742.98116091775,6443.49807880504,"'0'"
4273.33,3996.16333653365,4196.75208519937,2488.53388802337,4336.9910055295,5170.2923427469,6360.34370423921,4708.39355136157,2725.22277268539,4231.06836901171,4205.48669988195,4280.27365470163,4781.28829332768,9818.05310584735,"'0'"
4303.08,4008.92652658039,4265.54003491332,18355.1058867347,4386.68283039892,6126.31505831889,4428.11815797528,4722.5190504179,4430.21623342245,4314.25981261971,4262.01391408842,4310.89593632779,5518.92524003074,5898.22676760847,"'0'"
4295.38,4001.71954038192,4282.75592594164,10302.7868325073,4386.44055538246,4912.75800858909,4455.19381672663,4719.7913495838,4444.30271193804,4314.8034181523,4263.48368927496,4319.40530047986,4099.01868977218,11255.8312077875,"'0'"
4427.18,4081.26092053083,4199.64610925238,7813.68940353389,4380.49606827208,11132.2324060725,3591.21609688867,4705.29846595671,5257.61022106747,4345.50280512602,4303.37521567288,4340.88879617766,3487.58381078802,7318.03687013088,"'0'"
4424.1,4083.98671244525,4251.44713907147,2844.10078459381,4330.62995962094,3858.71614725869,3352.60313049133,4592.80844658323,5946.86752895317,4312.06431103476,4303.0059532384,4337.1571746175,2272.5982765156,2371.85613013848,"'0'"
4282.56,3996.89268209977,4242.54535596592,2528.64659609928,4335.26299266512,7105.62987889128,11749.7550479332,4713.46326420932,5688.26387924454,4318.83258734015,4258.91055935503,4313.27798035789,5922.03889105678,4249.08937301662,"'0'"
4359.49,4011.06402144752,4232.34054040044,4153.05055857681,4341.42883198846,9597.25690103989,7238.19348413365,4702.53974485359,2686.04881438961,4237.56245582663,4231.96057962517,4309.31238530343,4123.58911094842,2687.5978198805,"'0'"
4306.67,4012.74333158173,4259.49960156187,3610.35758196624,4339.23678594506,3623.74915303435,10756.3619487453,4638.73351843049,3886.08403022988,4216.40506819022,4197.46644295518,4288.20680887273,4228.80981255159,4337.04135872252,"'0'"
4293.33,4003.73953571789,4309.0694433972,8643.33761367354,4394.09924795796,9011.87263163511,4197.53293904947,4716.40526772016,5770.1549977276,4313.37047801112,4259.72133084614,4324.9170661226,3821.66174876233,13133.3408188536,"'0'"
4334.87,4024.69304691332,4314.0901222077,4570.2748271566,4412.25737829674,5437.51129231195,12331.7715957647,4717.89922500654,4160.23860363442,4236.90911885159,4232.25896699533,4323.7843568121,4390.07370990103,18838.1451777737,"'0'"
4285.13,3995.28733158381,4220.88913512706,3421.89806989126,4336.60042144024,7540.52101183793,3535.52352811539,4682.02829815675,7256.12140939198,4331.05818356294,4259.48857526876,4306.56948602519,2420.26161115828,9638.06454616085,"'0'"
4248.72,4003.01964391227,4301.11220413045,10082.3314958281,4397.43526708433,3962.46601372431,14370.152630314,4626.41000399834,6002.3353556586,4269.97526841195,4232.34703229529,4309.80557465533,4652.74815984325,6856.15870279754,"'1'"
4295.9,4005.80982518309,4220.00460994422,4542.67302900212,4385.9853160229,2967.17487992387,3127.19147820755,4606.03586397077,4099.50016946493,4211.7194765336,4191.86713410565,4264.99504749683,4519.46386691529,10997.1676863668,"'1'"
4290.77,4001.57844865273,4280.54064926827,3253.46060063446,4340.18448335011,2947.61796179359,4189.71963457413,4648.21964942021,2978.57150674665,4214.01610223949,4195.98605512808,4289.2932462797,6327.71411262897,3905.41045383172,"'1'"
4330.26,4024.85895013168,4336.75646175914,5226.22083866827,4423.05895836256,7205.79603049073,2521.62549534999,4694.74459357585,5194.81879071414,4332.02347831852,4293.53526064324,4347.48641588447,4560.29660520509,4571.28058119196,"'1'"
4298.46,4007.5099585765,4255.54691105717,3738.87833166947,4339.49746187685,5885.46719553357,3968.45230042467,4685.49458468309,5293.54588320897,4339.12738394079,4263.48553054886,4316.94865363974,5096.32220395236,18420.8828761401,"'0'"
4278.46,3995.03800440071,4336.94466927365,2469.60174827966,4336.24368572821,7082.02021953281,5363.31246116344,4713.63874753253,2163.33769937923,4239.49036926456,4226.24929791102,4315.87475518603,5188.82315614956,11042.6956601292,"'0'"
4278.46,3994.77857761907,4256.76456137951,3474.62127072733,4333.84802180615,8294.74004558435,8927.10505814496,4711.41315528274,3389.85518536739,4238.71279433362,4221.48194878912,4300.13016687522,5826.26401893001,11721.5281010006,"'1'"
4325.64,4016.51760149619,4333.9171877413,5956.94240430337,4411.89540831514,7219.75219453508,8023.89784580114,4716.01104600407,5143.26038201748,4317.91845004198,4279.13083341344,4336.72286909218,3785.07904529427,10469.4984290523,"'0'"
4318.97,4015.54507447828,4209.80726900214,9169.05075283046,4385.74940431678,8925.45649499568,8546.87199238031,4725.25074356797,7299.11383450978,4313.73289116746,4263.4157687376,4308.49678347322,6584.72672823408,4879.61100778787,"'0'"
4302.05,4010.15353890948,4220.31964884642,7153.39698205048,4386.59256356091,2830.48788362338,5833.32960239352,4627.41479592567,2925.37938471198,4207.85506313467,4182.69809112591,4274.73270685728,3549.39271922066,10528.4985136321,"'0'"
4308.72,4008.35293570524,4227.29200732053,5922.004704283,4387.36136526256,6030.46467206623,5165.07778783185,4726.27747793786,7490.82872219445,4315.646390632,4254.40406568675,4303.98306286287,5654.00276353116,2094.30876231289,"'0'"
4276.92,3986.5801698379,4238.98723435222,14845.2437792117,4377.55433386839,4767.12749278758,3842.78541477934,4697.30220553572,5091.29088035878,4317.30995785674,4265.53429361215,4302.11993414704,3135.6612250568,14957.2675906278,"'1'"
4261.03,3994.87374448314,4203.34360583806,4891.59506919942,4379.9010884386,4731.79278437031,4945.03871064482,4709.33691723689,3761.03714339885,4221.75999582847,4193.71608237553,4270.45983239459,4233.53236594925,14988.25414942,"'0'"
4311.28,4013.86698026142,4279.42252988848,8297.58085450787,4388.42584972166,7346.43138025993,3324.68642439632,4698.95944941074,2726.34086815131,4242.62755421231,4226.72588085225,4309.44886928983,3269.66055837397,7670.42376453723,"'0'"
4304.1,4015.30013827942,4316.60909494642,3632.12805568937,4338.80724559623,4054.74478401542,2577.57027408207,4604.27667258662,5180.07244219928,4309.71408270268,4275.26277634584,4323.43721610255,5804.65290381929,1578.25869477235,"'1'"
4293.33,4008.12730887975,4314.01735961064,7275.84506159352,4404.55836971791,4857.13204400459,3841.00223349437,4692.94665511301,6598.83445883506,4325.54221161908,4270.50860566918,4326.15720450409,5827.82137145786,9008.94118397672,"'1'"
4286.15,3996.4238175183,4299.09195693505,6623.8873779233,4392.21855527924,3349.96841206505,8912.63735274806,4643.06242047929,9580.87938517936,4283.19975088775,4250.83401036445,4309.78928178395,6092.09967295929,4865.50053033681,"'1'"
